riesgo_laboral,EDAD,SEXO,NIVEL_EDUCATIVO,EXPERIENCIA_MESES,ESTRATO,ZONA,REGION,ESTADO_CIVIL,JEFATURA_HOGAR
1.0,22,2,8,,2.0,2,66,1,9
1.0,24,1,5,,1.0,2,66,6,3
1.0,19,1,5,,2.0,2,66,6,3
,21,2,10,9.0,2.0,2,66,4,3
,23,2,10,5.0,2.0,2,66,6,3
0.0,22,1,5,12.0,2.0,2,66,6,3
1.0,27,2,9,12.0,1.0,2,66,6,3
1.0,20,1,5,12.0,1.0,2,66,6,3
1.0,18,1,5,12.0,1.0,2,66,6,3
1.0,21,1,4,12.0,2.0,2,5,1,1
1.0,25,2,5,12.0,2.0,2,5,1,2
0.0,25,2,9,12.0,2.0,2,5,6,3
0.0,21,1,9,12.0,2.0,2,5,6,3
,17,1,5,,3.0,1,5,6,3
0.0,28,1,8,12.0,2.0,1,5,6,3
0.0,25,1,8,12.0,2.0,1,5,3,1
0.0,25,2,9,12.0,2.0,1,5,3,2
,27,1,4,,3.0,1,5,6,3
0.0,19,2,5,12.0,2.0,1,5,6,3
,19,1,5,,3.0,1,5,6,3
,15,1,4,,3.0,1,5,6,3
1.0,27,1,5,12.0,3.0,1,5,6,3
,25,1,3,,3.0,1,5,6,3
0.0,27,2,10,12.0,2.0,1,5,6,3
,24,1,5,,3.0,1,5,6,8
1.0,21,2,9,,3.0,1,5,6,3
0.0,28,1,5,12.0,2.0,1,5,6,9
0.0,20,1,5,12.0,2.0,1,5,6,9
,19,2,9,,3.0,1,5,6,3
1.0,28,1,5,12.0,3.0,1,5,2,3
1.0,25,2,10,12.0,3.0,1,5,2,7
1.0,22,1,5,12.0,3.0,1,5,1,2
0.0,22,2,6,5.0,3.0,1,5,6,3
0.0,24,1,4,12.0,1.0,1,5,6,3
,17,1,4,,1.0,1,5,6,3
0.0,18,2,5,12.0,3.0,1,5,6,3
0.0,24,1,5,12.0,2.0,1,5,6,8
1.0,18,2,9,12.0,2.0,1,5,2,8
0.0,24,1,5,12.0,2.0,1,5,2,9
0.0,27,2,10,12.0,2.0,1,5,6,3
0.0,25,2,10,12.0,2.0,1,5,6,8
1.0,28,1,5,12.0,2.0,1,5,6,3
0.0,27,2,5,12.0,3.0,1,5,6,3
,25,2,1,,3.0,1,5,6,3
0.0,23,2,10,12.0,3.0,1,5,2,1
1.0,25,1,9,12.0,3.0,1,5,2,2
0.0,23,2,5,12.0,2.0,1,5,6,8
1.0,20,1,5,,2.0,1,5,6,8
0.0,22,1,6,6.0,3.0,1,5,6,1
1.0,28,1,5,12.0,2.0,1,5,2,1
0.0,23,2,10,12.0,2.0,1,5,6,3
0.0,24,2,9,12.0,2.0,1,5,6,8
0.0,22,2,9,5.0,2.0,1,5,6,3
1.0,27,2,5,12.0,2.0,1,5,6,3
1.0,24,1,8,12.0,2.0,1,5,1,3
1.0,22,2,5,3.0,2.0,1,5,1,7
0.0,27,2,10,12.0,3.0,1,5,6,1
0.0,22,2,5,12.0,3.0,1,5,6,13
0.0,27,1,4,12.0,3.0,1,5,3,1
0.0,28,1,4,12.0,1.0,1,5,4,3
0.0,25,1,5,12.0,1.0,1,5,6,8
,20,2,9,,2.0,1,5,6,3
1.0,17,1,5,2.0,3.0,1,5,6,3
,16,1,4,,2.0,1,5,6,8
0.0,21,2,8,12.0,3.0,1,5,1,3
0.0,22,1,5,12.0,3.0,1,5,1,7
,24,2,10,,5.0,1,5,6,3
1.0,24,1,5,,2.0,1,5,6,3
,20,1,8,,2.0,1,5,6,3
,16,2,4,,3.0,1,5,6,3
0.0,25,1,5,11.0,3.0,1,5,2,1
,23,2,10,,3.0,1,5,2,2
1.0,21,2,8,9.0,3.0,1,5,6,6
0.0,19,2,6,3.0,3.0,1,5,6,3
0.0,20,2,10,4.0,3.0,1,5,6,9
0.0,19,2,8,12.0,3.0,1,5,6,8
,15,1,4,,3.0,1,5,6,8
,21,2,10,,3.0,1,5,6,8
0.0,23,2,10,2.0,3.0,1,5,6,3
1.0,28,1,8,11.0,3.0,1,5,1,1
1.0,28,2,10,,3.0,1,5,1,2
0.0,28,1,9,12.0,2.0,1,5,6,3
,26,1,5,1.0,2.0,1,5,6,3
1.0,24,1,5,12.0,2.0,1,5,6,3
,15,1,4,,2.0,1,5,6,3
,26,2,5,8.0,2.0,1,5,2,2
1.0,25,1,4,12.0,1.0,1,5,2,3
0.0,23,2,5,10.0,1.0,1,5,2,7
,27,1,4,,1.0,1,5,2,2
,18,2,5,,1.0,1,5,6,3
0.0,23,2,5,12.0,2.0,1,5,6,1
1.0,17,1,4,12.0,2.0,1,5,6,13
,28,1,9,,3.0,1,5,6,9
,27,2,5,,2.0,1,5,6,1
1.0,28,1,5,12.0,3.0,1,5,6,9
,18,1,5,,3.0,1,5,6,3
1.0,24,1,5,,2.0,1,5,6,3
0.0,24,1,10,12.0,2.0,1,5,6,1
1.0,20,2,5,8.0,3.0,1,5,6,13
1.0,26,1,3,12.0,3.0,1,5,6,3
1.0,24,1,3,12.0,3.0,1,5,6,3
1.0,23,2,10,12.0,3.0,1,5,6,1
,24,2,5,12.0,3.0,1,5,3,1
1.0,24,1,5,12.0,3.0,1,5,3,2
,23,2,8,,3.0,1,5,6,3
,22,2,8,,3.0,1,5,6,8
0.0,28,2,5,2.0,2.0,1,5,4,8
0.0,28,2,4,12.0,2.0,1,5,4,1
0.0,26,2,8,12.0,3.0,1,5,2,2
,17,2,5,,1.0,1,8,6,3
1.0,28,2,5,11.0,1.0,1,8,4,1
1.0,23,2,5,3.0,1.0,1,8,6,3
,17,1,6,12.0,1.0,1,8,6,8
0.0,25,1,8,8.0,1.0,1,8,6,1
,19,2,8,,1.0,1,8,1,1
1.0,25,1,6,,1.0,1,8,1,2
,27,2,8,12.0,1.0,1,8,3,3
,19,1,5,,1.0,1,8,6,3
0.0,27,1,8,12.0,1.0,1,8,6,3
1.0,24,1,5,1.0,1.0,1,8,6,8
1.0,21,1,5,,1.0,1,8,6,8
0.0,26,2,5,12.0,1.0,1,8,2,2
1.0,25,1,5,12.0,1.0,1,8,2,1
0.0,25,2,8,12.0,1.0,1,8,2,2
,25,1,1,,2.0,1,8,6,3
0.0,24,2,10,12.0,2.0,1,8,6,3
,16,1,5,,2.0,1,8,6,8
,16,1,5,,2.0,1,8,6,3
,22,2,10,,2.0,1,8,6,3
,16,1,5,,2.0,1,8,6,3
,16,1,4,,1.0,1,8,6,3
,15,2,4,,1.0,1,8,6,3
,19,2,5,,1.0,1,8,4,3
1.0,22,1,10,1.0,1.0,1,8,6,8
1.0,16,1,3,1.0,1.0,1,8,6,3
1.0,20,1,5,1.0,1.0,1,8,6,3
,15,1,4,,1.0,1,8,6,3
1.0,23,1,5,12.0,1.0,1,8,2,1
,17,2,5,7.0,1.0,1,8,2,2
,15,1,5,,1.0,1,8,6,3
0.0,24,2,10,6.0,1.0,1,8,6,3
0.0,22,1,10,12.0,1.0,1,8,6,3
,17,1,10,,1.0,1,8,6,3
,21,2,10,,1.0,1,8,6,3
,19,1,10,,1.0,1,8,6,3
,16,1,5,,1.0,1,8,6,3
1.0,18,2,5,12.0,1.0,1,8,6,3
,16,2,4,6.0,1.0,1,8,6,3
,15,2,4,6.0,1.0,1,8,6,3
,22,1,10,,1.0,1,8,6,8
,19,2,10,,1.0,1,8,6,8
,17,2,5,,1.0,1,8,6,3
0.0,24,1,5,12.0,2.0,1,8,2,6
0.0,21,1,5,12.0,2.0,1,8,6,9
0.0,25,1,8,12.0,2.0,1,8,6,3
,17,1,5,,2.0,1,8,6,9
,18,1,8,,2.0,1,8,6,8
,15,2,4,,2.0,1,8,6,8
1.0,28,2,5,12.0,2.0,1,8,2,2
1.0,23,1,8,,2.0,1,8,6,3
1.0,21,2,10,,2.0,1,8,1,1
1.0,22,1,10,,2.0,1,8,1,2
1.0,24,2,10,,2.0,1,8,6,3
0.0,19,1,10,10.0,2.0,1,8,6,3
,21,2,3,,2.0,1,8,6,3
1.0,20,2,5,,2.0,1,8,6,3
,24,2,5,,2.0,1,8,3,2
1.0,21,1,4,12.0,2.0,1,8,6,9
0.0,19,2,5,9.0,2.0,1,8,6,8
1.0,26,1,10,,2.0,1,8,6,1
,17,1,5,,2.0,1,8,6,3
1.0,28,2,9,4.0,2.0,1,8,2,2
,16,1,4,,2.0,1,8,6,3
,20,2,10,,2.0,1,8,6,3
,16,2,5,,2.0,1,8,6,3
0.0,22,1,8,12.0,2.0,1,8,6,3
0.0,25,2,8,12.0,5.0,1,8,6,3
,22,1,10,,5.0,1,8,6,3
,21,1,10,,5.0,1,8,6,3
0.0,27,1,10,12.0,5.0,1,8,3,1
0.0,24,2,10,12.0,5.0,1,8,3,2
,28,1,10,,5.0,1,8,6,9
,22,2,10,,5.0,1,8,6,1
,22,1,10,,5.0,1,8,6,9
,15,1,5,,5.0,1,8,6,3
0.0,26,2,10,2.0,3.0,1,8,6,8
,22,2,10,,3.0,1,8,6,8
1.0,26,1,10,12.0,3.0,1,8,3,1
,27,2,5,,3.0,1,8,3,2
1.0,26,2,5,12.0,3.0,1,8,6,3
,20,2,5,,3.0,1,8,6,8
,16,1,4,,3.0,1,8,6,8
0.0,28,1,5,10.0,3.0,1,8,2,2
1.0,24,1,3,,1.0,1,8,6,3
0.0,21,1,5,6.0,1.0,1,8,6,3
,15,1,5,,1.0,1,8,6,3
,19,2,8,,1.0,1,8,6,3
1.0,20,1,5,,1.0,1,8,6,3
,19,2,10,,2.0,1,8,6,9
,22,1,9,,2.0,1,8,6,8
,18,2,9,,2.0,1,8,6,8
0.0,28,1,10,12.0,2.0,1,8,6,3
0.0,28,1,5,12.0,2.0,1,8,6,3
0.0,22,2,12,12.0,3.0,1,8,6,3
,19,1,10,,3.0,1,8,6,3
0.0,24,1,10,12.0,3.0,1,8,6,9
,19,2,10,,3.0,1,8,6,3
0.0,28,1,10,12.0,3.0,1,8,6,3
1.0,26,2,5,12.0,2.0,1,8,2,2
,15,2,5,,2.0,1,8,6,3
,16,1,4,,2.0,1,8,6,3
0.0,23,1,5,12.0,2.0,1,11,6,3
,22,2,5,,2.0,1,11,6,3
0.0,27,2,10,12.0,6.0,1,11,6,3
0.0,24,2,10,12.0,6.0,1,11,6,3
,20,1,5,,2.0,1,11,6,3
,17,1,4,11.0,2.0,1,11,6,3
,18,1,10,,3.0,1,11,6,3
,27,2,9,12.0,3.0,1,11,2,3
,18,1,5,12.0,3.0,1,11,6,8
1.0,20,2,8,12.0,3.0,1,11,6,3
0.0,28,1,5,12.0,3.0,1,11,4,3
1.0,25,2,10,,3.0,1,11,6,3
,22,1,10,,3.0,1,11,6,3
1.0,21,1,9,,2.0,1,11,6,3
,23,2,9,12.0,2.0,1,11,6,3
,21,1,5,,2.0,1,11,6,3
0.0,27,1,10,12.0,3.0,1,11,6,3
0.0,26,1,10,12.0,3.0,1,11,6,3
0.0,26,1,10,12.0,3.0,1,11,6,3
,23,2,10,,3.0,1,11,6,3
,17,2,5,,3.0,1,11,6,3
1.0,23,1,4,10.0,1.0,1,11,2,1
1.0,27,2,5,6.0,1.0,1,11,2,2
0.0,22,1,10,12.0,3.0,1,11,1,1
0.0,21,2,10,12.0,3.0,1,11,1,2
1.0,28,1,11,,4.0,1,11,6,9
0.0,25,2,8,11.0,3.0,1,11,6,1
0.0,21,1,5,12.0,1.0,1,11,1,1
0.0,26,2,5,12.0,1.0,1,11,1,2
,19,2,9,,3.0,1,11,6,3
,15,1,4,,4.0,1,11,6,3
1.0,28,1,5,12.0,1.0,1,11,3,1
,26,2,5,5.0,1.0,1,11,3,2
,19,2,10,,3.0,1,11,6,8
0.0,27,1,5,12.0,3.0,1,11,2,1
,27,2,8,,3.0,1,11,2,2
0.0,26,2,8,12.0,3.0,1,11,2,1
1.0,25,1,4,12.0,3.0,1,11,2,2
0.0,24,1,5,12.0,3.0,1,11,6,6
0.0,26,2,5,10.0,3.0,1,11,2,1
0.0,24,1,5,11.0,3.0,1,11,2,2
0.0,28,2,10,12.0,3.0,1,11,6,1
1.0,23,1,5,,3.0,1,11,6,8
0.0,24,1,10,12.0,2.0,1,11,6,3
,18,2,5,,2.0,1,11,6,3
,26,1,10,,2.0,1,11,6,3
0.0,27,2,5,6.0,2.0,1,11,2,2
0.0,27,2,8,12.0,5.0,1,11,6,3
0.0,24,2,10,12.0,3.0,1,11,6,1
0.0,26,2,10,12.0,3.0,1,11,6,1
0.0,23,2,8,12.0,2.0,1,11,2,2
,25,1,1,,2.0,1,11,6,8
1.0,26,1,5,12.0,3.0,1,11,6,3
,16,1,5,,3.0,1,11,6,3
0.0,28,2,10,12.0,3.0,1,11,6,3
0.0,26,1,11,12.0,2.0,1,11,2,1
,24,2,5,,2.0,1,11,2,2
1.0,18,2,5,,3.0,1,11,6,3
,19,2,5,,2.0,1,11,6,3
0.0,23,1,10,12.0,3.0,1,11,6,6
,18,2,10,,2.0,1,11,6,3
1.0,25,2,5,,3.0,1,11,1,2
0.0,24,1,5,12.0,3.0,1,11,6,3
0.0,24,1,8,12.0,3.0,1,11,6,8
0.0,27,1,11,12.0,5.0,1,11,6,1
0.0,26,1,11,12.0,5.0,1,11,6,1
,26,1,10,,5.0,1,11,6,1
,17,2,5,,3.0,1,11,6,3
,25,2,10,,2.0,1,11,6,3
,22,1,6,,2.0,1,11,6,3
,19,1,5,,2.0,1,11,6,3
0.0,27,2,9,12.0,2.0,1,11,6,3
0.0,24,1,10,11.0,2.0,1,11,6,3
,17,1,5,,3.0,1,11,6,3
,16,1,5,,2.0,1,11,6,8
,25,1,5,,4.0,1,11,6,3
,17,1,6,,2.0,1,11,6,3
1.0,26,1,5,12.0,2.0,1,11,6,1
1.0,27,1,5,12.0,2.0,1,11,6,13
,27,2,5,,3.0,1,11,3,2
1.0,25,1,5,10.0,3.0,1,11,6,1
,26,1,5,,3.0,1,11,6,3
,16,2,5,,3.0,1,11,6,8
,16,1,4,,2.0,1,11,6,3
1.0,25,1,8,12.0,3.0,1,11,6,3
,16,2,10,,3.0,1,11,6,3
,17,2,5,,2.0,1,11,6,3
,16,2,4,,2.0,1,11,6,3
,27,2,5,,2.0,1,11,4,1
,24,2,10,,3.0,1,11,1,1
1.0,24,1,11,12.0,3.0,1,11,1,2
,18,1,5,,2.0,1,11,6,3
,25,1,8,,2.0,1,11,6,8
1.0,28,1,5,,2.0,1,11,1,1
,17,2,5,,3.0,1,11,6,3
,16,2,5,,4.0,1,11,6,3
0.0,19,1,5,6.0,3.0,1,11,6,3
,15,1,4,,3.0,1,11,6,3
,19,1,10,,4.0,1,11,6,3
0.0,28,1,6,12.0,3.0,1,11,2,1
0.0,24,1,10,10.0,3.0,1,11,6,1
0.0,27,1,10,12.0,3.0,1,11,6,13
1.0,16,1,5,3.0,3.0,1,11,6,3
,16,1,5,,3.0,1,11,6,3
,24,2,8,,3.0,1,11,1,3
1.0,21,1,5,12.0,3.0,1,11,1,7
1.0,22,2,5,12.0,3.0,1,11,1,3
1.0,22,1,5,12.0,3.0,1,11,1,7
0.0,23,2,8,12.0,3.0,1,11,6,3
,22,2,10,,3.0,1,11,6,3
0.0,21,1,9,12.0,3.0,1,11,6,3
,28,2,8,,0.0,1,13,2,1
,20,2,4,,1.0,1,13,4,8
,21,2,8,,1.0,1,13,6,3
,16,2,4,,1.0,1,13,6,3
,19,2,9,,0.0,1,13,6,3
1.0,24,1,8,12.0,0.0,1,13,6,1
,22,2,9,12.0,1.0,1,13,6,3
,17,1,6,,1.0,1,13,6,3
,19,2,6,,1.0,1,13,2,1
1.0,28,1,9,12.0,1.0,1,13,6,3
,26,2,5,,1.0,1,13,4,1
,20,2,4,,1.0,1,13,2,1
1.0,22,1,5,12.0,1.0,1,13,2,2
0.0,28,1,8,12.0,1.0,1,13,2,1
,27,2,5,,1.0,1,13,2,2
0.0,26,2,10,6.0,3.0,1,13,6,3
,21,2,10,,3.0,1,13,6,3
,20,1,6,,1.0,1,13,2,3
,20,2,5,,1.0,1,13,2,7
,19,2,9,,1.0,1,13,6,9
,17,1,5,,1.0,1,13,6,9
,15,1,4,,1.0,1,13,6,9
0.0,19,1,5,8.0,1.0,1,13,6,3
0.0,24,1,5,12.0,1.0,1,13,2,3
,22,2,9,,1.0,1,13,2,7
1.0,26,1,5,12.0,3.0,1,13,2,1
1.0,25,2,8,,3.0,1,13,2,2
,18,2,10,,3.0,1,13,6,3
,20,1,10,,4.0,1,13,6,3
,15,1,5,,4.0,1,13,6,3
,24,2,9,,3.0,1,13,6,3
1.0,22,1,5,12.0,3.0,1,13,6,3
1.0,24,1,8,,3.0,1,13,6,3
,18,2,10,,3.0,1,13,6,3
,22,2,9,,1.0,1,13,6,3
,20,2,9,,1.0,1,13,6,3
,16,2,5,,1.0,1,13,6,3
,16,1,5,,1.0,1,13,6,3
,17,2,4,,1.0,1,13,1,7
0.0,24,1,10,6.0,3.0,1,13,1,1
,26,2,8,,3.0,1,13,1,2
,17,1,5,,3.0,1,13,6,3
0.0,28,1,9,12.0,1.0,1,13,2,1
,27,2,5,,1.0,1,13,2,2
,25,1,10,,3.0,1,13,6,3
1.0,25,1,5,12.0,1.0,1,13,6,8
1.0,20,1,4,12.0,1.0,1,13,6,3
0.0,27,1,6,12.0,1.0,1,13,6,1
1.0,27,1,8,12.0,1.0,1,13,2,1
,16,1,5,,1.0,1,15,6,3
,22,1,10,,2.0,1,15,6,8
1.0,26,2,4,8.0,2.0,1,15,1,1
1.0,20,1,3,12.0,2.0,1,15,1,2
,23,2,4,,3.0,1,15,2,2
,16,1,5,,1.0,1,15,6,8
1.0,27,2,5,,3.0,1,15,6,3
1.0,21,1,5,4.0,3.0,1,15,6,3
1.0,22,2,10,,4.0,1,15,6,3
,15,1,5,,4.0,1,15,6,3
,15,2,4,,1.0,1,15,6,3
0.0,23,1,10,12.0,2.0,1,15,6,3
0.0,21,1,5,12.0,2.0,1,15,6,3
,23,2,6,,3.0,1,15,6,1
,21,2,3,,2.0,1,15,6,8
0.0,27,2,10,12.0,2.0,1,15,6,8
0.0,19,2,5,5.0,2.0,1,15,6,8
,16,2,5,,3.0,1,15,6,3
0.0,24,1,5,12.0,3.0,1,15,2,2
,23,1,10,,3.0,1,15,6,3
0.0,24,2,10,12.0,3.0,1,15,6,1
0.0,22,2,10,12.0,3.0,1,15,6,6
,18,2,9,,3.0,1,15,6,6
,15,1,5,,3.0,1,15,6,3
,15,2,5,,3.0,1,15,6,3
,23,2,10,,3.0,1,15,6,3
,16,1,10,,3.0,1,15,6,8
1.0,24,1,3,12.0,3.0,1,15,2,1
1.0,20,2,3,5.0,3.0,1,15,2,2
1.0,22,1,6,9.0,3.0,1,15,6,3
,24,1,10,,3.0,1,15,6,3
,20,1,10,,3.0,1,15,6,3
,19,2,5,,3.0,1,15,6,3
1.0,27,2,4,10.0,2.0,1,15,2,2
,23,1,10,,2.0,1,15,6,3
,23,1,10,,2.0,1,15,6,3
,28,2,8,5.0,2.0,1,15,6,3
1.0,26,1,5,12.0,2.0,1,15,2,3
,17,1,10,,1.0,1,15,6,8
,26,2,4,12.0,2.0,1,15,6,3
,20,2,5,,1.0,1,15,2,2
,22,2,1,,3.0,1,15,6,3
0.0,28,1,5,11.0,2.0,1,15,2,1
0.0,20,1,8,12.0,3.0,1,15,6,1
,16,1,6,,3.0,1,15,6,3
,19,2,10,,1.0,1,15,6,1
0.0,26,1,10,12.0,3.0,1,15,1,1
0.0,25,2,10,12.0,3.0,1,15,1,2
,16,2,5,,3.0,1,15,6,1
,16,1,4,,3.0,1,15,6,3
1.0,23,2,5,,2.0,1,15,2,1
,23,1,6,,2.0,1,15,2,2
1.0,19,1,8,12.0,3.0,1,15,6,1
1.0,24,1,10,12.0,4.0,1,15,6,1
0.0,28,1,8,12.0,2.0,1,15,6,1
,22,2,5,,2.0,1,15,2,7
1.0,21,1,5,12.0,1.0,1,15,6,1
1.0,20,1,5,12.0,1.0,1,15,6,13
,16,2,5,,1.0,1,15,6,3
0.0,27,1,5,12.0,3.0,1,15,6,3
,17,2,5,,3.0,1,15,6,3
,15,1,5,,3.0,1,15,6,3
1.0,17,2,5,2.0,4.0,1,17,6,3
0.0,28,2,5,12.0,2.0,1,17,4,3
,18,1,10,,3.0,1,17,6,3
0.0,28,2,10,12.0,2.0,1,17,6,3
1.0,26,1,11,12.0,2.0,1,17,6,3
,23,1,10,,2.0,1,17,6,3
,25,1,5,,4.0,1,17,6,3
,22,1,10,,4.0,1,17,6,3
,17,1,5,,3.0,1,17,6,3
1.0,19,1,10,1.0,3.0,1,17,6,6
1.0,26,1,5,12.0,2.0,1,17,6,9
,15,1,4,,3.0,1,17,6,3
,15,1,4,,2.0,1,17,6,3
1.0,27,1,10,12.0,3.0,1,17,6,3
1.0,21,1,5,12.0,3.0,1,17,6,3
,19,1,10,12.0,2.0,1,17,6,3
,23,2,10,,3.0,1,17,6,3
1.0,19,1,5,,2.0,1,17,6,3
1.0,24,2,10,,5.0,1,17,6,13
,23,1,10,,5.0,1,17,6,13
0.0,27,1,10,12.0,2.0,1,17,6,1
,28,2,11,,2.0,1,17,2,2
0.0,28,2,5,12.0,3.0,1,17,2,2
1.0,19,1,10,12.0,3.0,1,17,6,3
1.0,20,1,10,12.0,3.0,1,17,6,8
0.0,24,2,10,12.0,2.0,1,17,3,1
0.0,26,1,10,12.0,3.0,1,17,6,8
,16,2,5,,3.0,1,17,6,8
0.0,21,1,10,12.0,3.0,1,17,6,3
,19,1,10,,3.0,1,17,6,3
0.0,21,2,10,12.0,2.0,1,17,6,3
,17,2,5,,2.0,1,17,6,3
1.0,20,2,5,,2.0,1,17,2,2
0.0,27,2,8,12.0,2.0,1,17,6,1
0.0,24,1,10,12.0,2.0,1,17,6,1
0.0,21,1,8,12.0,3.0,1,17,6,6
0.0,21,1,8,12.0,3.0,1,17,6,9
0.0,27,2,6,12.0,3.0,1,17,2,1
,18,1,5,12.0,3.0,1,17,6,3
1.0,22,2,4,5.0,3.0,1,17,4,3
1.0,26,1,10,,3.0,1,17,6,3
,20,1,5,,3.0,1,17,6,3
0.0,28,2,5,12.0,2.0,1,17,6,3
0.0,23,2,9,12.0,2.0,1,17,1,3
0.0,20,1,8,12.0,2.0,1,17,1,7
0.0,18,1,10,5.0,3.0,1,17,6,3
0.0,24,1,10,12.0,3.0,1,17,2,1
0.0,25,2,10,12.0,3.0,1,17,2,2
,20,2,8,,3.0,1,17,6,3
,18,2,9,,3.0,1,17,6,3
,21,2,8,,3.0,1,17,6,3
0.0,25,2,5,12.0,2.0,1,17,6,1
,26,1,10,12.0,3.0,1,17,6,3
0.0,28,2,8,12.0,3.0,1,17,2,1
0.0,27,1,5,12.0,3.0,1,17,2,2
,28,1,5,,3.0,1,17,2,1
0.0,24,1,10,12.0,3.0,1,17,2,1
0.0,28,2,9,12.0,3.0,1,17,2,2
0.0,20,1,10,7.0,3.0,1,17,6,3
0.0,25,2,8,12.0,3.0,1,17,4,1
0.0,27,2,8,12.0,2.0,1,17,2,1
0.0,27,1,5,12.0,2.0,1,17,2,2
,16,2,4,,2.0,1,17,6,3
,23,2,10,6.0,2.0,1,17,6,8
0.0,26,1,8,12.0,2.0,1,17,6,3
0.0,22,1,5,12.0,2.0,1,17,1,1
0.0,18,2,5,7.0,2.0,1,17,1,2
1.0,28,1,10,,2.0,1,17,6,8
0.0,26,1,5,12.0,2.0,1,17,2,1
0.0,28,2,5,12.0,1.0,1,17,6,3
,17,2,5,,2.0,1,17,6,3
0.0,26,1,6,12.0,1.0,1,17,2,1
1.0,27,2,6,12.0,1.0,1,17,2,2
1.0,28,1,5,12.0,1.0,1,17,6,3
0.0,25,1,5,12.0,1.0,1,17,6,3
0.0,24,1,5,12.0,3.0,1,17,6,3
0.0,25,1,9,12.0,3.0,1,17,2,1
,20,2,9,6.0,3.0,1,17,2,2
,24,2,5,,2.0,1,17,4,3
,17,2,8,,2.0,1,17,6,3
0.0,22,1,5,10.0,2.0,1,17,6,3
,19,2,4,,2.0,1,17,6,3
,15,1,4,,2.0,1,17,6,3
0.0,23,2,10,11.0,1.0,1,17,6,1
0.0,23,1,5,12.0,1.0,1,17,2,2
0.0,19,1,6,2.0,1.0,1,17,6,3
,19,1,5,,3.0,1,17,6,8
,15,1,4,,3.0,1,17,6,8
1.0,25,2,8,,3.0,1,17,1,1
1.0,26,1,10,6.0,3.0,1,17,1,2
,20,1,10,,3.0,1,17,6,3
,17,2,5,,3.0,1,17,6,3
,17,2,5,,4.0,1,17,6,3
0.0,24,2,11,12.0,4.0,1,17,6,9
1.0,26,1,9,12.0,3.0,1,17,6,3
,15,2,4,,3.0,1,17,6,3
1.0,28,2,10,12.0,2.0,1,17,1,3
,28,1,10,,2.0,1,17,1,7
,26,2,10,,2.0,1,17,4,3
,16,1,5,,3.0,1,17,6,3
,19,1,10,,3.0,1,17,6,3
0.0,27,1,5,12.0,2.0,1,17,6,1
,22,2,5,,2.0,1,17,6,9
,26,1,10,12.0,2.0,1,17,2,1
0.0,28,2,9,12.0,2.0,1,17,2,2
1.0,21,1,5,12.0,1.0,1,18,2,1
1.0,19,2,5,12.0,1.0,1,18,2,2
1.0,20,2,9,2.0,1.0,1,18,6,1
1.0,23,2,8,9.0,1.0,1,18,6,6
1.0,20,1,3,12.0,1.0,1,18,2,1
,19,2,4,,1.0,1,18,2,2
1.0,25,2,4,12.0,1.0,1,18,4,3
1.0,20,1,5,12.0,1.0,1,18,6,3
,24,2,5,,1.0,1,18,2,2
0.0,26,1,10,12.0,2.0,1,18,6,3
1.0,20,1,10,8.0,2.0,1,18,6,3
0.0,28,2,9,12.0,2.0,1,18,4,1
,24,2,10,,2.0,1,18,6,3
,16,2,6,,2.0,1,18,6,3
,26,2,3,,1.0,1,18,2,2
0.0,23,2,5,3.0,2.0,1,18,6,3
1.0,19,2,10,12.0,2.0,1,18,6,3
,23,2,9,,2.0,1,18,6,3
,19,2,10,,1.0,1,18,6,8
0.0,27,2,10,12.0,2.0,1,18,4,1
,25,1,10,,3.0,1,18,6,3
1.0,24,2,5,,2.0,1,18,2,1
,19,2,10,,2.0,1,18,6,3
1.0,19,1,10,12.0,2.0,1,18,6,3
1.0,22,1,10,12.0,1.0,1,18,6,1
,20,1,10,,1.0,1,18,6,6
,26,2,5,,2.0,1,18,2,2
0.0,28,2,10,12.0,2.0,1,18,2,2
,16,1,6,,2.0,1,18,6,3
,15,2,4,,1.0,1,18,6,3
0.0,26,2,11,12.0,1.0,1,18,6,1
1.0,23,2,5,12.0,2.0,1,18,3,1
1.0,26,1,4,12.0,2.0,1,18,3,2
,26,2,5,,2.0,1,18,2,1
0.0,24,1,5,12.0,2.0,1,18,2,2
,20,2,10,,1.0,1,18,6,3
1.0,19,1,5,12.0,1.0,1,18,6,3
0.0,24,1,5,12.0,1.0,1,18,2,3
1.0,24,2,5,12.0,1.0,1,18,2,7
1.0,25,1,10,12.0,1.0,1,18,6,3
0.0,27,2,10,12.0,1.0,1,18,6,1
,18,1,10,,1.0,1,18,6,6
,15,2,4,,2.0,1,18,6,8
,25,1,10,,2.0,1,18,6,3
,17,1,4,,2.0,1,18,6,3
,23,2,5,,2.0,1,18,6,3
1.0,21,2,6,12.0,2.0,1,18,6,1
,19,1,10,,2.0,1,18,6,3
0.0,24,2,8,12.0,1.0,1,18,4,1
1.0,19,2,4,,1.0,1,18,2,1
1.0,23,1,3,12.0,1.0,1,18,2,2
1.0,22,2,5,11.0,1.0,1,18,6,1
0.0,26,2,10,12.0,1.0,1,18,4,3
0.0,23,1,9,12.0,1.0,1,18,6,3
1.0,19,1,4,,1.0,1,18,6,3
,16,2,4,,1.0,1,18,6,3
0.0,22,1,4,12.0,1.0,1,18,3,1
,22,2,8,,1.0,1,18,3,2
,28,2,3,,1.0,1,18,3,2
